Pokemon#,Level/TM/HM,Move_Name,Type,Power,Accuracy,PP,,,,,,,,,,,,,,,,,,,
50,31,Slash,Normal,70,1,20,,,,,,,,,,,,,,,,,,,
50,40,Earthquake,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
50,HM01Y,Cut,Normal,50,0.95,30,,,,,,,,,,,,,,,,,,,
50,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
50,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
50,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
50,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
50,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
50,TM26,Earthquake,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
50,TM27,Fissure,Ground,Null,0.3,5,,,,,,,,,,,,,,,,,,,
50,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
50,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
50,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
50,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
50,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
50,TM48,Rock Slide,Rock,75,0.9,10,,,,,,,,,,,,,,,,,,,
50,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
51,1,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
51,1,Growl,Normal,Null,1,40,,,,,,,,,,,,,,,,,,,
51,1,Scratch,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
51,15,Growl,Normal,Null,1,40,,,,,,,,,,,,,,,,,,,
51,19,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
51,24,Sand-Attack,Normal,Null,1,15,,,,,,,,,,,,,,,,,,,
51,35,Slash,Normal,70,1,20,,,,,,,,,,,,,,,,,,,
51,47,Earthquake,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
51,HM01Y,Cut,Normal,50,0.95,30,,,,,,,,,,,,,,,,,,,
51,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
51,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
51,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
51,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
51,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
51,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
51,TM26,Earthquake,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
51,TM27,Fissure,Ground,Null,0.3,5,,,,,,,,,,,,,,,,,,,
51,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
51,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
51,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
51,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
51,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
51,TM48,Rock Slide,Rock,75,0.9,10,,,,,,,,,,,,,,,,,,,
51,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
52,1,Growl,Normal,Null,1,40,,,,,,,,,,,,,,,,,,,
52,1,Scratch,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
52,12,Bite,Normal,60,1,25,,,,,,,,,,,,,,,,,,,
52,17,Pay Day,Normal,40,1,20,,,,,,,,,,,,,,,,,,,
52,24,Screech,Normal,Null,0.85,40,,,,,,,,,,,,,,,,,,,
52,33,Fury Swipes,Normal,18,0.8,15,,,,,,,,,,,,,,,,,,,
52,44,Slash,Normal,70,1,20,,,,,,,,,,,,,,,,,,,
52,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
52,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
52,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
52,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
52,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
52,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
52,TM16,Pay Day,Normal,40,1,20,,,,,,,,,,,,,,,,,,,
52,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
52,TM24,Thunderbolt,Electric,95,1,15,,,,,,,,,,,,,,,,,,,
52,TM25,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
52,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
52,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
52,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
52,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
52,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
52,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
52,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
53,1,Bite,Normal,60,1,25,,,,,,,,,,,,,,,,,,,
53,1,Growl,Normal,Null,1,40,,,,,,,,,,,,,,,,,,,
53,1,Scratch,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
53,1,Screech,Normal,Null,0.85,40,,,,,,,,,,,,,,,,,,,
53,12,Bite,Normal,60,1,25,,,,,,,,,,,,,,,,,,,
53,17,Pay Day,Normal,40,1,20,,,,,,,,,,,,,,,,,,,
53,24,Screech,Normal,Null,0.85,40,,,,,,,,,,,,,,,,,,,
53,37,Fury Swipes,Normal,18,0.8,15,,,,,,,,,,,,,,,,,,,
53,51,Slash,Normal,70,1,20,,,,,,,,,,,,,,,,,,,
53,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
53,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
53,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
53,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
53,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
53,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
53,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
53,TM16,Pay Day,Normal,40,1,20,,,,,,,,,,,,,,,,,,,
53,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
53,TM24,Thunderbolt,Electric,95,1,15,,,,,,,,,,,,,,,,,,,
53,TM25,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
53,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
53,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
53,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
53,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
53,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
53,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
53,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
54,1,Scratch,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
54,28,Tail Whip,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
54,31,Disable,Normal,Null,0.55,20,,,,,,,,,,,,,,,,,,,
54,36,Confusion,Psychic,50,1,25,,,,,,,,,,,,,,,,,,,
54,43,Fury Swipes,Normal,18,0.8,15,,,,,,,,,,,,,,,,,,,
54,52,Hydro Pump,Water,120,0.8,5,,,,,,,,,,,,,,,,,,,
54,HM03,Surf,Water,95,1,15,,,,,,,,,,,,,,,,,,,
54,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
54,TM01,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
54,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
54,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
54,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
54,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
54,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
54,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
54,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
54,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
54,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
54,TM16,Pay Day,Normal,40,1,20,,,,,,,,,,,,,,,,,,,
54,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
54,TM18,Counter,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
54,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
54,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
54,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
54,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
54,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
54,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
54,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
54,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
54,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
54,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
55,1,Disable,Normal,Null,0.55,20,,,,,,,,,,,,,,,,,,,
55,1,Scratch,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
55,1,Tail Whip,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
55,28,Tail Whip,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
55,31,Disable,Normal,Null,0.55,20,,,,,,,,,,,,,,,,,,,
55,39,Confusion,Psychic,50,1,25,,,,,,,,,,,,,,,,,,,
55,48,Fury Swipes,Normal,18,0.8,15,,,,,,,,,,,,,,,,,,,
55,59,Hydro Pump,Water,120,0.8,5,,,,,,,,,,,,,,,,,,,
55,HM03,Surf,Water,95,1,15,,,,,,,,,,,,,,,,,,,
55,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
55,TM01,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
55,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
55,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
55,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
55,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
55,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
55,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
55,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
55,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
55,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
55,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
55,TM16,Pay Day,Normal,40,1,20,,,,,,,,,,,,,,,,,,,
55,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
55,TM18,Counter,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
55,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
55,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
55,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
55,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
55,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
55,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
55,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
55,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
55,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
55,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
56,1,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
56,1,Scratch,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
56,15,Karate Chop,Normal,50,1,25,,,,,,,,,,,,,,,,,,,
56,21,Fury Swipes,Normal,18,0.8,15,,,,,,,,,,,,,,,,,,,
56,27,Focus Energy,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
56,33,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
56,39,Thrash,Normal,90,1,20,,,,,,,,,,,,,,,,,,,
56,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
56,TM01,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
56,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
56,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
56,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
56,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
56,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
56,TM16,Pay Day,Normal,40,1,20,,,,,,,,,,,,,,,,,,,
56,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
56,TM18,Counter,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
56,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
56,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
56,TM24,Thunderbolt,Electric,95,1,15,,,,,,,,,,,,,,,,,,,
56,TM25,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
56,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
56,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
56,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
56,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
56,TM35,Metronome,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
56,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
56,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
56,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
56,TM48,Rock Slide,Rock,75,0.9,10,,,,,,,,,,,,,,,,,,,
56,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
57,1,Fury Swipes,Normal,18,0.8,15,,,,,,,,,,,,,,,,,,,
57,1,Karate Chop,Normal,50,1,25,,,,,,,,,,,,,,,,,,,
57,1,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
57,1,Scratch,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
57,15,Karate Chop,Normal,50,1,25,,,,,,,,,,,,,,,,,,,
57,21,Fury Swipes,Normal,18,0.8,15,,,,,,,,,,,,,,,,,,,
57,27,Focus Energy,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
57,37,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
57,46,Thrash,Normal,90,1,20,,,,,,,,,,,,,,,,,,,
57,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
57,TM01,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
57,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
57,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
57,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
57,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
57,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
57,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
57,TM16,Pay Day,Normal,40,1,20,,,,,,,,,,,,,,,,,,,
57,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
57,TM18,Counter,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
57,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
57,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
57,TM24,Thunderbolt,Electric,95,1,15,,,,,,,,,,,,,,,,,,,
57,TM25,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
57,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
57,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
57,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
57,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
57,TM35,Metronome,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
57,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
57,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
57,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
57,TM48,Rock Slide,Rock,75,0.9,10,,,,,,,,,,,,,,,,,,,
57,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
58,1,Bite,Normal,60,1,25,,,,,,,,,,,,,,,,,,,
58,1,Roar,Normal,Null,1,20,,,,,,,,,,,,,,,,,,,
58,18,Ember,Fire,40,1,25,,,,,,,,,,,,,,,,,,,
58,23,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
58,30,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
58,39,Agility,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
58,50,Flamethrower,Fire,95,1,15,,,,,,,,,,,,,,,,,,,
58,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
58,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
58,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
58,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
58,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
58,TM23,Dragon Rage,Dragon,Null,1,10,,,,,,,,,,,,,,,,,,,
58,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
58,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
58,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
58,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
58,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
58,TM38,Fire Blast,Fire,120,0.85,5,,,,,,,,,,,,,,,,,,,
58,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
58,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
58,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
58,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
59,1,Ember,Fire,40,1,25,,,,,,,,,,,,,,,,,,,
59,1,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
59,1,Roar,Normal,Null,1,20,,,,,,,,,,,,,,,,,,,
59,1,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
59,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
59,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
59,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
59,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
59,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
59,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
59,TM23,Dragon Rage,Dragon,Null,1,10,,,,,,,,,,,,,,,,,,,
59,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
59,TM30,Teleport,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
59,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
59,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
59,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
59,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
59,TM38,Fire Blast,Fire,120,0.85,5,,,,,,,,,,,,,,,,,,,
59,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
59,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
59,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
59,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
60,1,Bubble,Water,20,1,30,,,,,,,,,,,,,,,,,,,
60,16,Hypnosis,Psychic,Null,0.6,20,,,,,,,,,,,,,,,,,,,
60,19,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
60,25,DoubleSlap,Normal,15,0.85,10,,,,,,,,,,,,,,,,,,,
60,31,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
60,38,Amnesia,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
60,45,Hydro Pump,Water,120,0.8,5,,,,,,,,,,,,,,,,,,,
60,HM03,Surf,Water,95,1,15,,,,,,,,,,,,,,,,,,,
60,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
60,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
60,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
60,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
60,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
60,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
60,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
60,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
60,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
60,TM29,Psychic,Psychic,90,1,10,,,,,,,,,,,,,,,,,,,
60,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
60,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
60,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
60,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
60,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
60,TM46,Psywave,Psychic,Null,0.8,15,,,,,,,,,,,,,,,,,,,
60,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
61,1,Hypnosis,Psychic,Null,0.6,20,,,,,,,,,,,,,,,,,,,
61,1,Bubble,Water,20,1,30,,,,,,,,,,,,,,,,,,,
61,1,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
61,16,Hypnosis,Psychic,Null,0.6,20,,,,,,,,,,,,,,,,,,,
61,19,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
61,26,DoubleSlap,Normal,15,0.85,10,,,,,,,,,,,,,,,,,,,
61,33,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
61,41,Amnesia,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
61,49,Hydro Pump,Water,120,0.8,5,,,,,,,,,,,,,,,,,,,
61,HM03,Surf,Water,95,1,15,,,,,,,,,,,,,,,,,,,
61,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
61,TM01,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
61,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
61,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
61,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
61,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
61,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
61,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
61,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
61,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
61,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
61,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
61,TM18,Counter,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
61,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
61,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
61,TM26,Earthquake,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
61,TM27,Fissure,Ground,Null,0.3,5,,,,,,,,,,,,,,,,,,,
61,TM29,Psychic,Psychic,90,1,10,,,,,,,,,,,,,,,,,,,
61,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
61,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
61,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
61,TM35,Metronome,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
61,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
61,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
61,TM46,Psywave,Psychic,Null,0.8,15,,,,,,,,,,,,,,,,,,,
61,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
62,1,Hypnosis,Psychic,Null,0.6,20,,,,,,,,,,,,,,,,,,,
62,1,Bubble,Water,20,1,30,,,,,,,,,,,,,,,,,,,
62,1,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
62,16,Hypnosis,Psychic,Null,0.6,20,,,,,,,,,,,,,,,,,,,
62,19,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
62,26,DoubleSlap,Normal,15,0.85,10,,,,,,,,,,,,,,,,,,,
62,33,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
62,41,Amnesia,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
62,49,Hydro Pump,Water,120,0.8,5,,,,,,,,,,,,,,,,,,,
62,HM03,Surf,Water,95,1,15,,,,,,,,,,,,,,,,,,,
